vertex_id,degree,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
111,0.05714285714285714,0.05714285714285714,0.5,0.5,0.5,0.5,0.5,0.05714285714285714,0.05714285714285714,0.05714285714285714
112,0.08571428571428572,0.08571428571428572,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.08571428571428572,0.08571428571428572,0.08571428571428572
113,0.02857142857142857,0.02857142857142857,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.02857142857142857,0.02857142857142857,0.02857142857142857
114,0.02857142857142857,0.02857142857142857,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.02857142857142857,0.02857142857142857,0.02857142857142857
115,0.08571428571428572,0.08571428571428572,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.08571428571428572,0.08571428571428572,0.08571428571428572
116,0.02857142857142857,0.02857142857142857,0.09375,0.09375,0.09375,0.09375,0.09375,0.02857142857142857,0.02857142857142857,0.02857142857142857
117,0.05714285714285714,0.05714285714285714,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05714285714285714,0.05714285714285714,0.05714285714285714
118,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
119,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
120,0.02857142857142857,0.02857142857142857,0.25,0.25,0.25,0.25,0.25,0.02857142857142857,0.02857142857142857,0.02857142857142857
121,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
122,0.02857142857142857,0.02857142857142857,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.02857142857142857,0.02857142857142857,0.02857142857142857
123,0.02857142857142857,0.02857142857142857,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.02857142857142857,0.02857142857142857,0.02857142857142857
124,0.02857142857142857,0.02857142857142857,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.02857142857142857,0.02857142857142857,0.02857142857142857
125,0.05714285714285714,0.05714285714285714,0.25,0.25,0.25,0.25,0.25,0.05714285714285714,0.05714285714285714,0.05714285714285714
126,0.02857142857142857,0.02857142857142857,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.02857142857142857,0.02857142857142857,0.02857142857142857
127,0.11428571428571428,0.11428571428571428,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.11428571428571428,0.11428571428571428,0.11428571428571428
