vertex_id,degree,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
155,0.037383177570093455,0.04755944931163955,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
156,0.037383177570093455,0.27033792240300375,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
157,0.08411214953271028,0.0050062578222778474,0.0,0.0,0.0,0.0,0.08411214953271028,0.10714285714285714,0.0,0.009345794392523364
158,0.009345794392523364,0.04806007509386733,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
159,0.009345794392523364,0.01902377972465582,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
160,0.028037383177570093,0.060075093867334166,0.0,0.0,0.0,0.0,0.028037383177570093,0.03571428571428571,0.0,0.009345794392523364
161,0.21495327102803738,0.016270337922403004,0.0,0.0,0.0,0.0,0.21495327102803738,0.27380952380952384,0.0,0.009345794392523364
162,0.037383177570093455,0.16821026282853566,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
163,0.056074766355140186,0.02853566958698373,0.0,0.0,0.0,0.0,0.056074766355140186,0.07142857142857142,0.0,0.009345794392523364
164,0.018691588785046728,0.015018773466833541,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
165,0.009345794392523364,0.021026282853566957,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
166,0.009345794392523364,0.16520650813516896,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
167,0.08411214953271028,0.022027534418022528,0.0,0.0,0.0,0.0,0.08411214953271028,0.10714285714285714,0.0,0.009345794392523364
168,0.09345794392523364,0.049561952440550686,0.0,0.0,0.0,0.0,0.09345794392523364,0.11904761904761904,0.0,0.009345794392523364
169,0.07476635514018691,0.030037546933667083,0.0,0.0,0.0,0.0,0.07476635514018691,0.09523809523809523,0.0,0.009345794392523364
170,0.21495327102803738,0.007509386733416771,0.0,0.0,0.0,0.0,0.21495327102803738,0.27380952380952384,0.0,0.009345794392523364
171,0.018691588785046728,0.042052565707133914,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.018691588785046728
172,0.056074766355140186,0.023529411764705882,0.0,0.0,0.0,0.0,0.056074766355140186,0.07142857142857142,0.0,0.009345794392523364
173,0.009345794392523364,0.08410513141426783,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
174,0.18691588785046728,0.07709637046307885,0.0,0.0,0.0,0.0,0.18691588785046728,0.23809523809523808,0.0,0.028037383177570093
175,0.09345794392523364,0.16220275344180227,0.0,0.0,0.0,0.0,0.09345794392523364,0.11904761904761904,0.0,0.009345794392523364
176,0.04672897196261682,0.006007509386733416,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.009345794392523364
177,0.018691588785046728,0.02252816020025031,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
178,0.08411214953271028,0.08710888610763454,0.0,0.0,0.0,0.0,0.08411214953271028,0.10714285714285714,0.0,0.009345794392523364
179,0.04672897196261682,0.049561952440550686,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.009345794392523364
180,0.018691588785046728,0.03504380475594493,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
181,0.12149532710280374,0.04730913642052566,0.0,0.0,0.0,0.0,0.12149532710280374,0.15476190476190477,0.0,0.028037383177570093
182,0.056074766355140186,0.008010012515644555,0.0,0.0,0.0,0.0,0.056074766355140186,0.07142857142857142,0.0,0.009345794392523364
183,0.028037383177570093,0.012015018773466833,0.0,0.0,0.0,0.0,0.028037383177570093,0.03571428571428571,0.0,0.009345794392523364
184,0.04672897196261682,0.02753441802252816,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.009345794392523364
185,0.037383177570093455,0.10513141426783479,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
186,0.17757009345794392,0.03804755944931164,0.0,0.0,0.0,0.0,0.17757009345794392,0.2261904761904762,0.0,0.018691588785046728
187,0.028037383177570093,0.016520650813516898,0.0,0.0,0.0,0.0,0.028037383177570093,0.03571428571428571,0.0,0.009345794392523364
188,0.018691588785046728,0.09787234042553192,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.018691588785046728
189,0.14953271028037382,0.030287859824780976,0.0,0.0,0.0,0.0,0.14953271028037382,0.19047619047619047,0.0,0.009345794392523364
190,0.09345794392523364,0.08785982478097622,0.0,0.0,0.0,0.0,0.09345794392523364,0.11904761904761904,0.0,0.018691588785046728
