vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
144,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
145,0.9540078843626807,0.0,0.9540078843626807,0.0,0.0,0.0,1.9958986284165255e-83,0.0,0.0
146,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.9958986284165255e-83,0.0,0.0
147,0.5519053876478318,0.01384083044982699,0.5519053876478318,0.0,0.0,3.5954913276823866e-67,1.0,0.0,0.0
148,0.8401226456416995,0.051903114186851215,0.8401226456416995,0.0,0.0,1.1606098032714946e-57,6.477061361425685e-51,0.0,0.0
149,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,1.1079463060428979e-45,0.0,0.0
150,0.67455102934735,0.08304498269896193,0.67455102934735,0.0,0.0,3.5954913276823866e-67,2.838438600743233e-23,0.0,0.0
151,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
152,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.1668036453509015e-34,0.0,0.0
153,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,6.477061361425685e-51,0.0,0.0
154,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,1.1079463060428979e-45,0.0,0.0
155,0.8401226456416995,0.01730103806228374,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,1.1606098032714933e-57,0.0,0.0
156,0.67455102934735,0.020761245674740483,0.67455102934735,0.0,0.0,1.9958986284165295e-83,6.74891548233873e-32,0.0,0.0
157,0.7665352606219885,0.04152249134948097,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,1.9958986284165255e-83,0.0,0.0
158,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
159,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
160,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
161,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
162,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.595491327682379e-67,0.0,0.0
163,0.67455102934735,0.031141868512110725,0.67455102934735,0.0,0.0,1.1606098032714946e-57,1.1606098032714933e-57,0.0,0.0
164,0.67455102934735,0.020761245674740483,0.67455102934735,0.0,0.0,1.9958986284165295e-83,6.74891548233873e-32,0.0,0.0
165,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
166,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,6.477061361425685e-51,0.0,0.0
167,0.5519053876478318,0.006920415224913495,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,1.0,0.0,0.0
168,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,1.2157765300566292e-15,0.0,0.0
169,0.3679369250985545,0.0,0.3679369250985545,0.0,0.0,0.0,6.442678630988431e-20,0.0,0.0
170,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
171,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
172,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
173,0.3679369250985545,0.0,0.3679369250985545,0.0,0.0,0.0,6.442678630988431e-20,0.0,0.0
174,0.7665352606219885,0.05536332179930796,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,3.595491327682379e-67,0.0,0.0
175,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,2.101926584966746e-18,0.0,0.0
176,0.8401226456416995,0.01730103806228374,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,1.9958986284165255e-83,0.0,0.0
177,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
178,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
179,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.9958986284165255e-83,0.0,0.0
180,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
181,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.924476603537429e-06,0.0,0.0
182,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
183,0.67455102934735,0.020761245674740483,0.67455102934735,0.0,0.0,3.5954913276823866e-67,1.9958986284165255e-83,0.0,0.0
184,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,1.9958986284165255e-83,0.0,0.0
185,0.67455102934735,0.010380622837370242,0.67455102934735,0.0,0.0,1.9958986284165295e-83,3.4303898468002574e-27,0.0,0.0
186,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
187,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
188,0.7665352606219885,0.02768166089965398,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,6.477061361425685e-51,0.0,0.0
189,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
190,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
191,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
192,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,1.1606098032714933e-57,0.0,0.0
193,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
194,0.3679369250985545,0.0,0.3679369250985545,0.0,0.0,0.0,6.442678630988431e-20,0.0,0.0
